"Domain Name"," ItemID"," Auction Type"," Time Left"," Price"," Bids"," Domain Age"," Traffic","ValuationPrice"," MonthlyParkingRevenue"
"LINYELECTIONS.COM","246303632","Bid","01/29/2018 09:01 AM (PST)","$12","0","11","4","$722","$0"
"GOLDENTAHMIN.BIZ","246307067","Bid","01/29/2018 09:01 AM (PST)","$12","0","2","0","$20","$0"
"SEVIYESIZLER.COM","246311165","Bid","01/29/2018 09:01 AM (PST)","$12","0","3","0","$184","$0"
"TODAYLUCKYNUMBERS.MOBI","246307871","Bid","01/29/2018 09:01 AM (PST)","$12","0","2","0","$9","$0"
"VIDEOSCANNER.INFO","246251103","Bid","01/29/2018 09:01 AM (PST)","$12","0","2","0","$35","$0"
"PACIFICSONLIGHTELECTRIC.INFO","246250677","Bid","01/29/2018 09:01 AM (PST)","$12","0","10","0","$0","$0"
"CHEAPDELIVERYONLINE.INFO","246251121","Bid","01/29/2018 09:01 AM (PST)","$12","0","2","0","$38","$0"
"KING777777.COM","246016443","Bid","01/29/2018 09:01 AM (PST)","$12","0","0","3","$691","$0"
"ATAKANNALBANT.COM","246023748","Bid","01/29/2018 09:01 AM (PST)","$12","0","0","17","$247","$0"
"IAG96.COM","246022103","Bid","01/29/2018 09:01 AM (PST)","$12","0","0","5","$511","$0"
"AE373.COM","246016382","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","2","$826","$0"
"ANEMONETECHNOLOGIES.COM","246016340","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","6","$755","$0"
"947834.COM","245980613","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","7","$230","$0"
"NYS18.COM","246016431","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","5","$601","$0"
"ASIAEXPERIENCETRAVEL.COM","246015249","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","123","$843","$0"
"XIUSHUI357.COM","246071144","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","30","$0","$0"
"MIKUAI603.COM","246071216","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","90","$0","$0"
"SPOTTECHNICIAN.INFO","246251132","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","0","$6","$0"
"DELIVERYNOWFX.INFO","246251145","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","2","$99","$0"
"MARIJUANAFORYOU.INFO","246250995","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","0","$55","$0"
"LOLSCHOOL.ORG","246250549","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","0","$587","$0"
"CALLAHANDOORSALES.COM","246308231","Bid","01/29/2018 09:02 AM (PST)","$12","0","7","7","$1052","$0"
"DEPROYECTO.COM","246308343","Bid","01/29/2018 09:02 AM (PST)","$12","0","6","0","$1341","$0"
"INSIDERSECRET.US","246307418","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","2","$30","$0"
"SOLARPANELSINCHENNAI.COM","246310309","Bid","01/29/2018 09:02 AM (PST)","$12","0","6","4","$1291","$0"
"LANDRYELECTRIC.NET","246091375","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","135","$497","$0"
"MRJGALLERY.COM","246090530","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","0","$942","$0"
"RAFFISALEH.ORG","246092622","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","0","$203","$0"
"ZNDAVIS.COM","246090931","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","0","$898","$0"
"FREDIPHYLO.COM","246090047","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","0","$632","$0"
"FREDDTIDWELLAAAAINSBROKER.COM","246089890","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","0","$0","$0"
"FIGHTERFX.COM","246316856","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","0","$1285","$0"
"CHAINMOTO.COM","246309966","Bid","01/29/2018 09:02 AM (PST)","$12","0","4","4","$1334","$0"
"LETSGETHIGHTONIGHT.ORG","246250190","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","2","$276","$0"
"MASTERWARS.COM","246320176","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","15","$1396","$0"
"IAIAM.COM","246021800","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","26","$1233","$0"
"MNLJM.COM","246019291","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","2","$180","$0"
"EASTASIANGAMES.INFO","246071602","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","30","$2","$0"
"ENFOU557.COM","246070990","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","120","$0","$0"
"AD834.COM","246015546","Bid","01/29/2018 09:02 AM (PST)","$12","0","0","2","$686","$0"
"MARIJUANAMARITIME.COM","246316695","Bid","01/29/2018 09:02 AM (PST)","$12","0","2","2","$1154","$0"
